Entity	Annotation	Comment
http://af.dbpedia.org/resource/Halle,_Sakse-Anhalt	unknown	TBA
http://af.dbpedia.org/resource/Halle_(dubbelsinnig)	Halle_disambiguation_page	disambiguation
http://als.dbpedia.org/resource/Halle_(Saale)	Halle_Saale_German_city	1
http://an.dbpedia.org/resource/Halle_(Saxonia-Anhalt)	Halle_Saale_German_city	1
http://ar.dbpedia.org/resource/%D9%87%D8%A7%D9%84%D9%87_(%D8%B3%D9%83%D8%B3%D9%88%D9%86%D9%8A%D8%A7-%D8%A3%D9%86%D9%87%D8%A7%D9%84%D8%AA)	unknown	0
http://ar.dbpedia.org/resource/غالي	unknown	0
http://ar.dbpedia.org/resource/هاله_(سكسونيا-أنهالت)	Halle_Saale_German_city	1
http://ba.dbpedia.org/resource/%D0%93%D0%B0%D0%BB%D0%BB%D0%B5_(%D0%A1%D0%B0%D0%BA%D1%81%D0%BE%D0%BD%D0%B8%D1%8F-%D0%90%D0%BD%D1%85%D0%B0%D0%BB%D1%8C%D1%82)	unknown	0
http://ba.dbpedia.org/resource/Галле_(Саксония-Анхальт)	Halle_Saale_German_city	1
http://be-x-old.dbpedia.org/resource/%D0%93%D0%B0%D0%BB%D0%B5-%D0%BD%D0%B0-%D0%97%D0%B0%D0%B0%D0%BB%D0%B5	unknown	0
http://be-x-old.dbpedia.org/resource/Гале-на-Заале	Halle_Saale_German_city	1
http://be.dbpedia.org/resource/%D0%93%D0%BE%D1%80%D0%B0%D0%B4_%D0%93%D0%B0%D0%BB%D0%B5	unknown	0
http://be.dbpedia.org/resource/Гале	unknown	0
http://be.dbpedia.org/resource/Горад_Гале,_Саксонія-Анхальт	unknown	0
http://be.dbpedia.org/resource/Горад_Гале,_Шры-Ланка	unknown	0
http://be.dbpedia.org/resource/Горад_Гале	Galle_Sri_Lankan_city	3
http://bg.dbpedia.org/resource/%D0%93%D0%B0%D0%BB%D0%B5_(%D0%B3%D1%80%D0%B0%D0%B4)	unknown	0
http://bg.dbpedia.org/resource/%D0%A5%D0%B0%D0%BB%D0%B5	unknown	0
http://bg.dbpedia.org/resource/%D0%A5%D0%B0%D0%BB%D0%B5_(%D0%BF%D0%BE%D1%8F%D1%81%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5)	unknown	0
http://bg.dbpedia.org/resource/Гале_(град)	Galle_Sri_Lankan_city	3
http://bg.dbpedia.org/resource/Хале	Halle_Saale_German_city	1
http://bg.dbpedia.org/resource/Хале_(пояснение)	Halle_disambiguation_page	disambiguation
http://br.dbpedia.org/resource/Halle	Halle_disambiguation_page	disambiguation
http://ca.dbpedia.org/resource/Galle	Galle_Sri_Lankan_city	TBA
http://ca.dbpedia.org/resource/Halle	Halle_disambiguation_page	disambiguation
http://ca.dbpedia.org/resource/Halle_(Sax%C3%B2nia-Anhalt)	Halle_Saale_German_city	TBA
http://ca.dbpedia.org/resource/Halle_(Saxònia-Anhalt)	Halle_Saale_German_city	TBA
http://ce.dbpedia.org/resource/Галле	unknown	TBA
http://ce.dbpedia.org/resource/Галле_(Германи)	unknown	TBA
http://commons.dbpedia.org/resource/Halle_(Saale)	unknown	TBA
http://cs.dbpedia.org/resource/Galle	Galle_Sri_Lankan_city	TBA
