Entity	Annotation	Comment
http://an.dbpedia.org/resource/Categor%C3%ADa:Localidatz_de_Moldavia	Cities_in_Moldova	ER
http://an.dbpedia.org/resource/Categoría:Localidatz_de_Moldavia	Cities_in_Moldova	ER
http://ar.dbpedia.org/resource/تصنيف:مدن_مولدافيا	Cities_in_Moldova	TBA
http://az.dbpedia.org/resource/Kateqoriya:Moldova_şəhərləri	Cities_in_Moldova	ER
http://be-x-old.dbpedia.org/resource/Катэгорыя:Гарады_Малдовы	Cities_in_Moldova	ER
http://be.dbpedia.org/resource/Катэгорыя:Гарады_Малдовы	Cities_in_Moldova	ER
http://bg.dbpedia.org/resource/Категория:Градове_в_Молдова	Cities_in_Moldova	ER
http://bs.dbpedia.org/resource/Kategorija:Gradovi_u_Moldaviji	Cities_in_Moldova	ER
http://ca.dbpedia.org/resource/Categoria:Ciutats_de_Moldàvia	Cities_in_Moldova	OK
http://cs.dbpedia.org/resource/Kategorie:Města_v_Moldavsku	Cities_in_Moldova	ER
http://cy.dbpedia.org/resource/Categori:Dinasoedd_Moldofa	Cities_in_Moldova	ER
http://da.dbpedia.org/resource/Kategori:Byer_i_Moldova	Cities_in_Moldova	ER
http://dbpedia.org/resource/Category:Cities_in_Moldova	Cities_in_Moldova	OK
http://de.dbpedia.org/resource/Kategorie:Ort_in_Moldawien	Cities_in_Moldova	TBA
http://el.dbpedia.org/resource/Κατηγορία:Πόλεις_της_Μολδαβίας	Cities_in_Moldova	OK
http://eo.dbpedia.org/resource/Kategorio:Urboj_de_Moldavio	Cities_in_Moldova	ER
http://es.dbpedia.org/resource/Categoría:Localidades_de_Moldavia	Cities_in_Moldova	OK
http://et.dbpedia.org/resource/Kategooria:Moldova_linnad	Cities_in_Moldova	ER
http://eu.dbpedia.org/resource/Kategoria:Moldaviako_hiriak	Cities_in_Moldova	OK
http://fa.dbpedia.org/resource/رده:شهرهای_مولداوی	unknown	ET
http://fi.dbpedia.org/resource/Luokka:Moldovan_kaupungit	Cities_in_Moldova	ER
http://fr.dbpedia.org/resource/Catégorie:Ville_de_la_République_de_Moldavie	Cities_in_Moldova	OK
http://gl.dbpedia.org/resource/Categoría:Cidades_de_Moldavia	Cities_in_Moldova	OK
http://he.dbpedia.org/resource/קטגוריה:מולדובה:_ערים	Cities_in_Moldova	ER
http://hu.dbpedia.org/resource/Kategória:Moldova_települései	Cities_in_Moldova	ER
http://hy.dbpedia.org/resource/Կատեգորիա:Մոլդովայի_քաղաքներ	Cities_in_Moldova	ER
http://id.dbpedia.org/resource/Kategori:Kota_di_Moldova	Cities_in_Moldova	OK
http://io.dbpedia.org/resource/Kategorio:Urbi_en_Moldova	Cities_in_Moldova	ER
http://it.dbpedia.org/resource/Categoria:Città_della_Moldavia	Cities_in_Moldova	ER
http://ja.dbpedia.org/resource/Category:モルドバの都市	Cities_in_Moldova	OK
http://ka.dbpedia.org/resource/კატეგორია:მოლდოვის_ქალაქები	Cities_in_Moldova	ER
http://ko.dbpedia.org/resource/분류:몰도바의_도시	Cities_in_Moldova	OK
http://la.dbpedia.org/resource/Categoria:Urbes_Moldaviae	Cities_in_Moldova	ER
http://lt.dbpedia.org/resource/Kategorija:Moldavijos_miestai	Cities_in_Moldova	ER
http://lv.dbpedia.org/resource/Kategorija:Moldovas_pilsētas	Cities_in_Moldova	TBA
http://nl.dbpedia.org/resource/Categorie:Stad_in_Moldavië	Cities_in_Moldova	ER
http://nn.dbpedia.org/resource/Kategori:Byar_i_Moldova	Cities_in_Moldova	ER
http://no.dbpedia.org/resource/Kategori:Byer_i_Moldova	Cities_in_Moldova	ER
http://pl.dbpedia.org/resource/Kategoria:Miasta_Mołdawii	Cities_in_Moldova	TBA
http://pms.dbpedia.org/resource/Categorìa:Sità_moldave	Cities_in_Moldova	ER
http://pt.dbpedia.org/resource/Categoria:Cidades_da_Moldávia	Cities_in_Moldova	OK
http://ro.dbpedia.org/resource/Categorie:Orașe_în_Republica_Moldova	Cities_in_Moldova	ER
http://ru.dbpedia.org/resource/Категория:Города_Молдавии	Cities_in_Moldova	ER
http://sco.dbpedia.org/resource/Category:Ceeties_in_Moldovae	Cities_in_Moldova	ER
http://sh.dbpedia.org/resource/Kategorija:Gradovi_u_Moldaviji	Cities_in_Moldova	ER
http://simple.dbpedia.org/resource/Category:Cities_in_Moldova	Cities_in_Moldova	ER
http://sk.dbpedia.org/resource/Kategória:Mestá_v_Moldavsku	Cities_in_Moldova	ER
