Entity	Annotation	Comment
http://af.dbpedia.org/resource/Leo_III_die_Isauri%C3%ABr	Leo_III_the_Syrian	ER
http://af.dbpedia.org/resource/Leo_III_die_Isauriër	Leo_III_the_Syrian	ER
http://als.dbpedia.org/resource/Leo_III._(Byzanz)	Leo_III_the_Syrian	ER
http://an.dbpedia.org/resource/León_III_de_Bizancio	Leo_III_the_Syrian	ER
http://ar.dbpedia.org/resource/ليو_الثالث_الإيساوري	Leo_III_the_Syrian	ER
http://bg.dbpedia.org/resource/Лъв_III_(Византийска_империя)	Leo_III_the_Syrian	ER
http://ca.dbpedia.org/resource/Lleó_III_de_Bizanci	Leo_III_the_Syrian	OK
http://cs.dbpedia.org/resource/Leon_III._Syrský	Leo_III_the_Syrian	OK
http://cy.dbpedia.org/resource/Leo_III	Leo_III_the_Syrian	ER
http://dbpedia.org/resource/Leo_III_the_Isaurian	Leo_III_the_Syrian	OK
http://de.dbpedia.org/resource/Leo_III._(Byzanz)	Leo_III_the_Syrian	ER
http://el.dbpedia.org/resource/Λέων_Γ´	Leo_III_the_Syrian	OK
http://es.dbpedia.org/resource/León_III_(emperador)	Leo_III_the_Syrian	OK
http://eu.dbpedia.org/resource/Leon_III.a_Isauriarra	Leo_III_the_Syrian	OK
http://fa.dbpedia.org/resource/لئون_سوم_(امپراتور_بیزانس)	Leo_III_the_Syrian	ER
http://fi.dbpedia.org/resource/Leo_III	Leo_III_the_Syrian	ER
http://fr.dbpedia.org/resource/Léon_III_l'Isaurien	Leo_III_the_Syrian	OK
http://gl.dbpedia.org/resource/León_III,_Emperador	Leo_III_the_Syrian	OK
http://he.dbpedia.org/resource/לאו_השלישי,_קיסר_האימפריה_הביזנטית	Leo_III_the_Syrian	ER
http://hr.dbpedia.org/resource/Leon_III._Izaurijski	Leo_III_the_Syrian	ER
http://hu.dbpedia.org/resource/III._León_bizánci_császár	Leo_III_the_Syrian	ER
http://id.dbpedia.org/resource/Leo_III_orang_Isauria	Leo_III_the_Syrian	OK
http://it.dbpedia.org/resource/Leone_III_Isaurico	Leo_III_the_Syrian	ER
http://ja.dbpedia.org/resource/レオーン3世	Leo_III_the_Syrian	OK
http://ka.dbpedia.org/resource/ლეონ_III_(ბიზანტია)	Leo_III_the_Syrian	ER
http://ko.dbpedia.org/resource/레오_3세_(비잔티움_제국)	Leo_III_the_Syrian	OK
http://la.dbpedia.org/resource/Leo_III_Isaurianus	Leo_III_the_Syrian	ER
http://lt.dbpedia.org/resource/Leonas_III_Isauras	Leo_III_the_Syrian	ER
http://mk.dbpedia.org/resource/Лав_III_Исавријанин	Leo_III_the_Syrian	ER
http://nl.dbpedia.org/resource/Leo_III_van_Byzantium	Leo_III_the_Syrian	OK
http://nn.dbpedia.org/resource/Leo_III_av_Austromarriket	Leo_III_the_Syrian	ER
http://no.dbpedia.org/resource/Leo_III_(keiser)	Leo_III_the_Syrian	ER
http://oc.dbpedia.org/resource/Leon_III_(emperaire_bizantin)	Leo_III_the_Syrian	ER
http://pl.dbpedia.org/resource/Leon_III_Izauryjczyk	Leo_III_the_Syrian	ER
http://pt.dbpedia.org/resource/Leão_III_de_Bizâncio	Leo_III_the_Syrian	OK
http://ro.dbpedia.org/resource/Leon_al_III-lea_Isauricul	Leo_III_the_Syrian	ER
http://ru.dbpedia.org/resource/Лев_III_Исавр	Leo_III_the_Syrian	ER
http://scn.dbpedia.org/resource/Liuni_III_Isauricu	Leo_III_the_Syrian	ER
http://sh.dbpedia.org/resource/Lav_III_Isavrijac	Leo_III_the_Syrian	ER
http://sk.dbpedia.org/resource/Lev_III._(Byzantská_ríša)	Leo_III_the_Syrian	ER
http://sl.dbpedia.org/resource/Leon_III._Izavrijec	Leo_III_the_Syrian	ER
http://sr.dbpedia.org/resource/Лав_III_Исавријанац	Leo_III_the_Syrian	ER
http://sv.dbpedia.org/resource/Leo_III_(kejsare)	Leo_III_the_Syrian	ER
http://tr.dbpedia.org/resource/III._Leo_İsauryalı	Leo_III_the_Syrian	TBA
http://uk.dbpedia.org/resource/Лев_III_Ісавр	Leo_III_the_Syrian	ER
http://www.wikidata.org/entity/Q31755	Leo_III_the_Syrian	OK
http://zh.dbpedia.org/resource/利奥三世_(拜占庭)	Leo_III_the_Syrian	ER
http://an.dbpedia.org/resource/Le%C3%B3n_III_de_Bizancio	Leo_III_the_Syrian	ER
http://el.dbpedia.org/resource/Λέων_Γ'	Leo_III_the_Syrian	OK
