Entity	Annotation	Comment
http://ar.dbpedia.org/resource/%D8%AC%D9%8A%D8%B1%D9%85%D9%8A_%D8%A3%D9%84%D9%8A%D8%A7%D8%AF%D9%8A%D8%B1	Jérémie_Aliadière	TBA
http://ar.dbpedia.org/resource/جيرمي_أليادير	Jérémie_Aliadière	TBA
http://bn.dbpedia.org/resource/%E0%A6%9C%E0%A7%87%E0%A6%B0%E0%A7%87%E0%A6%AE%E0%A6%BF_%E0%A6%86%E0%A6%B2%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%A6%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A7%87%E0%A6%B0	Jérémie_Aliadière	TBA
http://bn.dbpedia.org/resource/জেরেমি_আলিয়াদিয়ের	Jérémie_Aliadière	TBA
http://da.dbpedia.org/resource/J%C3%A9r%C3%A9mie_Aliadi%C3%A8re	Jérémie_Aliadière	TBA
http://da.dbpedia.org/resource/Jérémie_Aliadière	Jérémie_Aliadière	TBA
http://dbpedia.org/resource/Aliadiere	Jérémie_Aliadière	TBA
http://dbpedia.org/resource/J%C3%A9r%C3%A9mie_Aliadi%C3%A8re	Jérémie_Aliadière	TBA
http://dbpedia.org/resource/Jeremie_Aliadi%C3%A8re	Jérémie_Aliadière	TBA
http://dbpedia.org/resource/Jeremie_Aliadiere	Jérémie_Aliadière	TBA
http://dbpedia.org/resource/Jeremie_Aliadière	Jérémie_Aliadière	TBA
http://dbpedia.org/resource/Jeremy_Aliadiere	Jérémie_Aliadière	TBA
http://dbpedia.org/resource/Jérémie_Aliadière	Jérémie_Aliadière	TBA
http://de.dbpedia.org/resource/J%C3%A9r%C3%A9mie_Aliadi%C3%A8re	Jérémie_Aliadière	TBA
http://de.dbpedia.org/resource/Jérémie_Aliadière	Jérémie_Aliadière	TBA
http://es.dbpedia.org/resource/J%C3%A9r%C3%A9mie_Aliadi%C3%A8re	Jérémie_Aliadière	TBA
http://es.dbpedia.org/resource/J%C3%A9r%C3%A9mie_Aliadiere	Jérémie_Aliadière	TBA
http://es.dbpedia.org/resource/Jérémie_Aliadiere	Jérémie_Aliadière	TBA
http://es.dbpedia.org/resource/Jérémie_Aliadière	Jérémie_Aliadière	TBA
http://fi.dbpedia.org/resource/J%C3%A9r%C3%A9mie_Aliadi%C3%A8re	Jérémie_Aliadière	TBA
http://fi.dbpedia.org/resource/Jérémie_Aliadière	Jérémie_Aliadière	TBA
http://fr.dbpedia.org/resource/J%C3%A9r%C3%A9mie_Aliadi%C3%A8re	Jérémie_Aliadière	TBA
http://fr.dbpedia.org/resource/Jérémie_Aliadière	Jérémie_Aliadière	TBA
http://hu.dbpedia.org/resource/J%C3%A9r%C3%A9mie_Aliadi%C3%A8re	Jérémie_Aliadière	TBA
http://hu.dbpedia.org/resource/Jérémie_Aliadière	Jérémie_Aliadière	TBA
http://id.dbpedia.org/resource/J%C3%A9r%C3%A9mie_Aliadi%C3%A8re	Jérémie_Aliadière	TBA
http://id.dbpedia.org/resource/Jérémie_Aliadière	Jérémie_Aliadière	TBA
http://it.dbpedia.org/resource/J%C3%A9r%C3%A9mie_Aliadi%C3%A8re	Jérémie_Aliadière	TBA
http://it.dbpedia.org/resource/Jérémie_Aliadière	Jérémie_Aliadière	TBA
http://ja.dbpedia.org/resource/%E3%82%B8%E3%82%A7%E3%83%AC%E3%83%9F%E3%83%BC%E3%83%BB%E3%82%A2%E3%83%AA%E3%82%A2%E3%83%87%E3%82%A3%E3%82%A8%E3%83%BC%E3%83%AB	Jérémie_Aliadière	TBA
http://ja.dbpedia.org/resource/ジェレミー・アリアディエール	Jérémie_Aliadière	TBA
http://mpii.de/yago/resource/J%C3%A9r%C3%A9mie_Aliadi%C3%A8re	Jérémie_Aliadière	TBA
http://mpii.de/yago/resource/Jérémie_Aliadière	Jérémie_Aliadière	TBA
