Entity	Annotation	Comment
http://af.dbpedia.org/resource/Ekonometrie	Econometrics	ER
http://ar.dbpedia.org/resource/اقتصاد_قياسي	Econometrics	TBA
http://az.dbpedia.org/resource/Ekonometrika	Econometrics	ER
http://be-x-old.dbpedia.org/resource/Эканамэтрыка	Econometrics	ER
http://be.dbpedia.org/resource/Эканаметрыка	Econometrics	ER
http://bg.dbpedia.org/resource/Иконометрия	Econometrics	OK
http://ca.dbpedia.org/resource/Econometria	Econometrics	OK
http://cs.dbpedia.org/resource/Ekonometrie	Econometrics	OK
http://da.dbpedia.org/resource/Økonometri	Econometrics	ER
http://dbpedia.org/resource/Econometrics	Econometrics	OK
http://de.dbpedia.org/resource/Ökonometrie	Econometrics	ER
http://el.dbpedia.org/resource/Οικονομετρία	Econometrics	OK
http://eo.dbpedia.org/resource/Ekonometrio	Econometrics	OK
http://es.dbpedia.org/resource/Econometría	Econometrics	OK
http://et.dbpedia.org/resource/Ökonomeetria	Econometrics	ER
http://eu.dbpedia.org/resource/Ekonometria	Econometrics	OK
http://fa.dbpedia.org/resource/اقتصادسنجی	Econometrics	ER
http://fi.dbpedia.org/resource/Ekonometria	Econometrics	ER
http://fr.dbpedia.org/resource/Économétrie	Econometrics	OK
http://ga.dbpedia.org/resource/Eacnaiméadracht	Econometrics	OK
http://he.dbpedia.org/resource/אקונומטריקה	Econometrics	ER
http://hi.dbpedia.org/resource/अर्थमिति	Econometrics	ER
http://hu.dbpedia.org/resource/Ökonometria	Econometrics	ER
http://id.dbpedia.org/resource/Ekonometrika	Econometrics	OK
http://it.dbpedia.org/resource/Econometria	Econometrics	ER
http://ja.dbpedia.org/resource/計量経済学	Econometrics	OK
http://jv.dbpedia.org/resource/Ékonomètrika	Econometrics	ER
http://ka.dbpedia.org/resource/ეკონომეტრიკა	Econometrics	ER
http://kk.dbpedia.org/resource/Эконометрика	Econometrics	ER
http://kk.dbpedia.org/resource/Эконометрика_(Эконометрия)	Econometrics	ER
http://ko.dbpedia.org/resource/계량경제학	Econometrics	OK
http://lt.dbpedia.org/resource/Ekonometrija	Econometrics	ER
http://mk.dbpedia.org/resource/Економетрија	Econometrics	ER
http://nl.dbpedia.org/resource/Econometrie	Econometrics	OK
http://nn.dbpedia.org/resource/Økonometri	Econometrics	ER
http://no.dbpedia.org/resource/Økonometri	Econometrics	ER
http://pl.dbpedia.org/resource/Ekonometria	Econometrics	OK
http://pt.dbpedia.org/resource/Econometria	Econometrics	OK
http://ro.dbpedia.org/resource/Econometrie	Econometrics	ER
http://ru.dbpedia.org/resource/Эконометрика	Econometrics	ER
http://simple.dbpedia.org/resource/Econometrics	Econometrics	ER
http://sk.dbpedia.org/resource/Ekonometria	Econometrics	ER
http://sq.dbpedia.org/resource/Ekonometria	Econometrics	ER
http://su.dbpedia.org/resource/Ékonométri	Econometrics	ER
http://sv.dbpedia.org/resource/Ekonometri	Econometrics	OK
http://tl.dbpedia.org/resource/Ekonometriks	Econometrics	ER
http://tr.dbpedia.org/resource/Ekonometri	Econometrics	ER
http://uk.dbpedia.org/resource/Економетрика	Econometrics	OK
http://uk.dbpedia.org/resource/Економетрія	Econometrics	OK
http://vi.dbpedia.org/resource/Kinh_tế_lượng	Econometrics	ER
http://war.dbpedia.org/resource/Ekonometrika	Econometrics	ER
http://www.wikidata.org/entity/Q160039	Econometrics	OK
http://zh.dbpedia.org/resource/计量经济学	Econometrics	ER
http://ar.dbpedia.org/resource/%D8%A7%D9%82%D8%AA%D8%B5%D8%A7%D8%AF_%D9%82%D9%8A%D8%A7%D8%B3%D9%8A	Econometrics	TBA
http://rdf.freebase.com/ns/m.02tfx	unknown	ER
http://sr.dbpedia.org/resource/Економетрија	Econometrics	ER
http://be-x-old.dbpedia.org/resource/%D0%AD%D0%BA%D0%B0%D0%BD%D0%B0%D0%BC%D1%8D%D1%82%D1%80%D1%8B%D0%BA%D0%B0	Econometrics	ER
http://be.dbpedia.org/resource/%D0%AD%D0%BA%D0%B0%D0%BD%D0%B0%D0%BC%D0%B5%D1%82%D1%80%D1%8B%D0%BA%D0%B0	Econometrics	ER
http://bg.dbpedia.org/resource/%D0%98%D0%BA%D0%BE%D0%BD%D0%BE%D0%BC%D0%B5%D1%82%D1%80%D0%B8%D1%8F	Econometrics	ER
http://da.dbpedia.org/resource/%C3%98konometri	Econometrics	ER
http://dbpedia.org/resource/Econometric	Econometrics	OK
http://rdf.freebase.com/ns/guid.9202a8c04000641f80000000000165bc	unknown	ER
http://dbpedia.org/resource/Econometric_analysis	Econometrics	OK
http://dbpedia.org/resource/Econometrician	Econometrics	OK
http://mn.dbpedia.org/resource/Эконометрик	Econometrics	ER
http://rdf.freebase.com/ns/m/02tfx	unknown	ER
http://sw.cyc.com/concept/Mx4rvba6vJwpEbGdrcN5Y29ycA	Econometrics	TBA
http://sw.opencyc.org/concept/Mx4rvba6vJwpEbGdrcN5Y29ycA	Econometrics	TBA
http://wikidata.dbpedia.org/resource/Q160039	Econometrics	TBA
http://wikidata.org/entity/Q160039	Econometrics	OK
http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Econometrics	unknown	TBA
http://dbpedia.org/resource/Econometry	Econometrics	OK
http://dbpedia.org/resource/Macroeconometrics	Econometrics	OK
http://dbpedia.org/resource/Models%2C_econometric	Econometrics	OK
http://dbpedia.org/resource/Models,_econometric	Econometrics	OK
http://de.dbpedia.org/resource/%C3%96konometrie	Econometrics	ER
http://el.dbpedia.org/resource/%CE%9F%CE%B9%CE%BA%CE%BF%CE%BD%CE%BF%CE%BC%CE%B5%CF%84%CF%81%CE%AF%CE%B1	Econometrics	OK
http://es.dbpedia.org/resource/Econometr%C3%ADa	Econometrics	OK
http://et.dbpedia.org/resource/%C3%96konomeetria	Econometrics	ER
http://fa.dbpedia.org/resource/%D8%A7%D9%82%D8%AA%D8%B5%D8%A7%D8%AF%D8%B3%D9%86%D8%AC%DB%8C	Econometrics	ER
http://fr.dbpedia.org/resource/%C3%89conom%C3%A9trie	Econometrics	OK
