Entity	Annotation	Comment
http://ar.dbpedia.org/resource/%D8%A8%D8%B1%D8%A7%D8%A8%D9%8A%D8%AA_%D8%8C_%D8%A3%D9%88%D9%83%D8%B1%D8%A7%D9%86%D9%8A%D8%A7	Pripyat_City	ER
http://ar.dbpedia.org/resource/برابيت_،_أوكرانيا	Pripyat_City	TBA
http://az.dbpedia.org/resource/Pripyat	Pripyat_City	ER
http://bat-smg.dbpedia.org/resource/Prėpetė	Pripyat_City	ER
http://be-x-old.dbpedia.org/resource/Прыпяць_(горад)	Pripyat_City	ER
http://be.dbpedia.org/resource/Горад_Прыпяць	Pripyat_City	ER
http://bg.dbpedia.org/resource/Припят_(град)	Pripyat_City	ER
http://bs.dbpedia.org/resource/Pripjat_(čvor)	unknown	ER
http://ca.dbpedia.org/resource/Prýpiat	Pripyat_City	OK
http://cs.dbpedia.org/resource/Pripjať_(město)	Pripyat_City	OK
http://cy.dbpedia.org/resource/Pripyat	Pripyat_City	ER
http://da.dbpedia.org/resource/Prypiat	Pripyat_River	ER
http://dbpedia.org/resource/Pripyat	Pripyat_City	OK
http://dbpedia.org/resource/Prypiat	Pripyat_City	OK
http://de.dbpedia.org/resource/Prypjat_(Stadt)	Pripyat_City	ER
http://eo.dbpedia.org/resource/Pripjat	Pripyat_City	OK
http://es.dbpedia.org/resource/Prípiat	Pripyat_City	OK
http://et.dbpedia.org/resource/Prõpjat	Pripyat_City	ER
http://fa.dbpedia.org/resource/پریپیات	Pripyat_City	ER
http://fa.dbpedia.org/resource/پریپیات،_اوکراین	Pripyat_City	ER
http://fi.dbpedia.org/resource/Prypjat	Pripyat_City	ER
http://fr.dbpedia.org/resource/Pripiat	Pripyat_City	OK
http://he.dbpedia.org/resource/פריפיאט_(עיר)	Pripyat_City	ER
http://hr.dbpedia.org/resource/Pripjat	Pripyat_City	ER
http://hu.dbpedia.org/resource/Pripjaty	Pripyat_City	TBA
http://hy.dbpedia.org/resource/Պրիպյատ	Pripyat_City	ER
http://id.dbpedia.org/resource/Pripyat,_Ukraina	Pripyat_City	OK
http://it.dbpedia.org/resource/Pripjat'_(città)	Pripyat_City	ER
http://it.dbpedia.org/resource/Pryp'jat'_(città)	Pripyat_City	ER
http://ja.dbpedia.org/resource/プリピャチ	Pripyat_City	OK
http://ka.dbpedia.org/resource/პრიპიატი	Pripyat_City	ER
http://ka.dbpedia.org/resource/პრიპიატი_(ქალაქი)	Pripyat_City	ER
http://ko.dbpedia.org/resource/프리피야티	Pripyat_City	OK
http://lt.dbpedia.org/resource/Pripetė_(miestas)	Pripyat_City	ER
http://lv.dbpedia.org/resource/Pripjata	Pripyat_City	ER
http://mk.dbpedia.org/resource/Припјат	Pripyat_City	ER
http://nl.dbpedia.org/resource/Prypjat_(stad)	Pripyat_City	OK
http://nn.dbpedia.org/resource/Prypjat	Pripyat_City	ER
http://no.dbpedia.org/resource/Pripjat	Pripyat_City	ER
http://pl.dbpedia.org/resource/Prypeć_(miasto)	Pripyat_City	ER
http://pt.dbpedia.org/resource/Pripyat	Pripyat_City	OK
http://rdf.freebase.com/ns/m.02jyd3	unknown	TBA
http://ro.dbpedia.org/resource/Pripiat	Pripyat_City	ER
http://ro.dbpedia.org/resource/Prâpiați	Pripyat_City	ER
http://ru.dbpedia.org/resource/Припять_(город)	Pripyat_City	ER
http://simple.dbpedia.org/resource/Prypiat	Pripyat_City	ER
http://sk.dbpedia.org/resource/Pripiať_(mesto)	Pripyat_City	ER
http://sl.dbpedia.org/resource/Pripjat,_Ukrajina	Pripyat_City	ER
http://sr.dbpedia.org/resource/Припјат	Pripyat_City	ER
http://sv.dbpedia.org/resource/Pripjat_(stad)	Pripyat_City	ER
