Entity	Annotation	Comment
http://ar.dbpedia.org/resource/%D8%B4%D9%84%D8%A7%D9%84%D8%A7%D8%AA_%D8%A5%D8%AC%D9%88%D8%A7%D8%B2%D9%88	Iguazu_Waterfall	TBA
http://ar.dbpedia.org/resource/%D9%81%D9%8A%D8%B1%D8%AC%D9%8A%D9%86%D9%8A%D8%A7_%D8%A8%D9%8A%D8%AA%D8%B4%D8%8C_%D9%81%D9%8A%D8%B1%D8%AC%D9%8A%D9%86%D9%8A%D8%A7	Virginia_Beach	TBA
http://ar.dbpedia.org/resource/شلالات_إجوازو	Iguazu_Waterfall	TBA
http://ar.dbpedia.org/resource/فرجينيا_بيتش_(فرجينيا)	Virginia_Beach	TBA
http://ar.dbpedia.org/resource/فيرجينيا_بيتش،_فيرجينيا	Virginia_Beach	TBA
http://ast.dbpedia.org/resource/Virginia_Beach,_Virxinia	unknown	TBA
http://az.dbpedia.org/resource/Virciniya_Biç	unknown	TBA
http://az.dbpedia.org/resource/İquasu	unknown	TBA
http://az.dbpedia.org/resource/İquasu_(çay)	unknown	TBA
http://az.dbpedia.org/resource/İquasu_(şəlalə)	unknown	TBA
http://be.dbpedia.org/resource/%D0%92%D0%B0%D0%B4%D0%B0%D1%81%D0%BF%D0%B0%D0%B4%D1%8B_%D0%86%D0%B3%D1%83%D0%B0%D1%81%D1%83	Iguazu_Waterfall	TBA
http://be.dbpedia.org/resource/%D0%93%D0%BE%D1%80%D0%B0%D0%B4_%D0%92%D1%96%D1%80%D0%B4%D0%B6%D1%8B%D0%BD%D1%96%D1%8F-%D0%91%D1%96%D1%87	Virginia_Beach	TBA
http://be.dbpedia.org/resource/%D0%A0%D0%B0%D0%BA%D0%B0_%D0%86%D0%B3%D1%83%D0%B0%D1%81%D1%83	Iguacu_river	TBA
http://be.dbpedia.org/resource/Вадаспады_Ігуасу	Iguazu_Waterfall	TBA
http://be.dbpedia.org/resource/Горад_Вірджынія-Біч	Virginia_Beach	TBA
http://be.dbpedia.org/resource/Рака_Ігуасу	Iguacu_river	TBA
http://bg.dbpedia.org/resource/%D0%92%D0%B8%D1%80%D0%B4%D0%B6%D0%B8%D0%BD%D0%B8%D1%8F_%D0%91%D0%B8%D0%B9%D1%87	unknown	TBA
http://bg.dbpedia.org/resource/%D0%92%D0%B8%D1%80%D0%B4%D0%B6%D0%B8%D0%BD%D0%B8%D1%8F_%D0%91%D0%B8%D0%B9%D1%87_(%D0%92%D0%B8%D1%80%D0%B4%D0%B6%D0%B8%D0%BD%D0%B8%D1%8F)	Virginia_Beach	TBA
http://bg.dbpedia.org/resource/%D0%98%D0%B3%D1%83%D0%B0%D1%81%D1%83	unknown	TBA
http://bg.dbpedia.org/resource/%D0%98%D0%B3%D1%83%D0%B0%D1%81%D1%83_(%D0%B2%D0%BE%D0%B4%D0%BE%D0%BF%D0%B0%D0%B4)	Iguazu_Waterfall	TBA
http://bg.dbpedia.org/resource/%D0%98%D0%B3%D1%83%D0%B0%D1%81%D1%83_(%D1%80%D0%B5%D0%BA%D0%B0)	Iguacu_river	TBA
http://bg.dbpedia.org/resource/Вирджиния_Бийч	Virginia_Beach	TBA
http://bg.dbpedia.org/resource/Вирджиния_Бийч_(Вирджиния)	Virginia_Beach	TBA
http://bg.dbpedia.org/resource/Игуасу	unknown	TBA
http://bg.dbpedia.org/resource/Игуасу_(водопад)	Iguazu_Waterfall	TBA
http://bg.dbpedia.org/resource/Игуасу_(река)	Iguacu_river	TBA
http://bn.dbpedia.org/resource/%E0%A6%87%E0%A6%97%E0%A7%81%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%B8%E0%A7%81_%E0%A6%9C%E0%A6%B2%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%AA%E0%A6%BE%E0%A6%A4	Iguazu_Waterfall	TBA
http://bn.dbpedia.org/resource/%E0%A6%87%E0%A6%97%E0%A7%81%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%B8%E0%A7%81_%E0%A6%A8%E0%A6%A6%E0%A7%80	Iguacu_river	TBA
http://bn.dbpedia.org/resource/ইগুয়াসু_জলপ্রপাত	Iguazu_Waterfall	TBA
http://bn.dbpedia.org/resource/ইগুয়াসু_নদী	Iguacu_river	TBA
http://bn.dbpedia.org/resource/ভার্জিনিয়া_বিচ	unknown	TBA
http://br.dbpedia.org/resource/Lammo%C3%B9-dour_an_Iguazu	unknown	TBA
http://br.dbpedia.org/resource/Lammoù-dour_an_Iguazu	unknown	TBA
http://br.dbpedia.org/resource/Virginia_Beach	unknown	TBA
http://ca.dbpedia.org/resource/Cascades_de_l'Igua%C3%A7%C3%BA	Iguazu_Waterfall	TBA
http://ca.dbpedia.org/resource/Cascades_de_l'Iguaçú	Iguazu_Waterfall	TBA
