Entity	Annotation	Comment
http://an.dbpedia.org/resource/Categor%C3%ADa:Politica_fiscal	Category:Fiscal_policy	ER
http://an.dbpedia.org/resource/Categoría:Politica_fiscal	Category:Fiscal_policy	ER
http://ar.dbpedia.org/resource/تصنيف:سياسة_مالية	Category:Fiscal_policy	ER
http://bg.dbpedia.org/resource/Категория:Фискална_политика	Category:Fiscal_policy	OK
http://dbpedia.org/resource/Category:Fiscal_policy	Category:Fiscal_policy	TBA
http://de.dbpedia.org/resource/Kategorie:Fiskalpolitik	Category:Fiscal_policy	TBA
http://es.dbpedia.org/resource/Categoría:Política_fiscal	Category:Fiscal_policy	TBA
http://eu.dbpedia.org/resource/Kategoria:Politika_fiskala	Category:Fiscal_policy	TBA
http://fa.dbpedia.org/resource/رده:سیاست_مالی	Category:Fiscal_policy	TBA
http://fi.dbpedia.org/resource/Luokka:Finanssipolitiikka	Category:Fiscal_policy	TBA
http://ms.dbpedia.org/resource/Kategori:Dasar_fiskal	Category:Fiscal_policy	TBA
http://nl.dbpedia.org/resource/Categorie:Fiscaal_beleid	Category:Fiscal_policy	TBA
http://sl.dbpedia.org/resource/Kategorija:Fiskalna_politika	unknown	TBA
http://sv.dbpedia.org/resource/Kategori:Finanspolitik	Category:Fiscal_policy	TBA
http://th.dbpedia.org/resource/หมวดหมู่:นโยบายการคลัง	Category:Fiscal_policy	TBA
http://vi.dbpedia.org/resource/Thể_loại:Chính_sách_tài_chính	Category:Fiscal_policy	TBA
http://war.dbpedia.org/resource/Kaarangay:Polisiya_fiscal	Category:Fiscal_policy	TBA
http://www.wikidata.org/entity/Q6453410	Category:Fiscal_policy	TBA
http://ar.dbpedia.org/resource/%D8%AA%D8%B5%D9%86%D9%8A%D9%81:%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9_%D9%85%D8%A7%D9%84%D9%8A%D8%A9	Category:Fiscal_policy	TBA
http://eo.dbpedia.org/resource/Kategorio:Fiska_politiko	unknown	TBA
http://ro.dbpedia.org/resource/Categorie:Politică_fiscală	unknown	TBA
http://zh.dbpedia.org/resource/Category:財政政策	unknown	TBA
http://bg.dbpedia.org/resource/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F:%D0%A4%D0%B8%D1%81%D0%BA%D0%B0%D0%BB%D0%BD%D0%B0_%D0%BF%D0%BE%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%D0%B0	Category:Fiscal_policy	TBA
http://da.dbpedia.org/resource/Kategori:Finanspolitik	unknown	TBA
http://wikidata.dbpedia.org/resource/Q6453410	Category:Fiscal_policy	TBA
http://wikidata.org/entity/Q6453410	Category:Fiscal_policy	TBA
http://es.dbpedia.org/resource/Categor%C3%ADa:Pol%C3%ADtica_fiscal	Category:Fiscal_policy	TBA
http://fa.dbpedia.org/resource/%D8%B1%D8%AF%D9%87:%D8%B3%DB%8C%D8%A7%D8%B3%D8%AA_%D9%85%D8%A7%D9%84%DB%8C	Category:Fiscal_policy	TBA
http://th.dbpedia.org/resource/%E0%B8%AB%E0%B8%A1%E0%B8%A7%E0%B8%94%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%88:%E0%B8%99%E0%B9%82%E0%B8%A2%E0%B8%9A%E0%B8%B2%E0%B8%A2%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%84%E0%B8%A5%E0%B8%B1%E0%B8%87	Category:Fiscal_policy	TBA
http://vi.dbpedia.org/resource/Th%E1%BB%83_lo%E1%BA%A1i:Ch%C3%ADnh_s%C3%A1ch_t%C3%A0i_ch%C3%ADnh	Category:Fiscal_policy	TBA
