Entity	Annotation	Comment
http://ar.dbpedia.org/resource/%D8%A8%D8%B7%D9%88%D9%84%D8%A9_%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85_%D9%84%D8%B3%D8%A8%D8%A7%D9%82%D8%A7%D8%AA_%D8%A7%D9%84%D9%81%D9%88%D8%B1%D9%85%D9%88%D9%84%D8%A7_%D9%88%D8%A7%D8%AD%D8%AF_%D9%85%D9%88%D8%B3%D9%85_2012	Formula2012	TBA
http://ar.dbpedia.org/resource/%D8%AC%D8%A7%D8%A6%D8%B2%D8%A9_%D8%A3%D8%A8%D9%88_%D8%B8%D8%A8%D9%8A_%D8%A7%D9%84%D9%83%D8%A8%D8%B1%D9%89_2012	AbuDhabi2012	TBA
http://ar.dbpedia.org/resource/%D8%AC%D8%A7%D8%A6%D8%B2%D8%A9_%D8%A7%D9%84%D9%87%D9%86%D8%AF_%D8%A7%D9%84%D9%83%D8%A8%D8%B1%D9%89_2012	Indian2012	TBA
http://ar.dbpedia.org/resource/بطولة_العالم_لسباقات_الفورمولا_واحد_موسم_2012	Formula2012	TBA
http://ar.dbpedia.org/resource/جائزة_أبو_ظبي_الكبرى_2012	AbuDhabi2012	TBA
http://ar.dbpedia.org/resource/جائزة_الهند_الكبرى_2012	Indian2012	TBA
http://bg.dbpedia.org/resource/%D0%A1%D0%B2%D0%B5%D1%82%D0%BE%D0%B2%D0%B5%D0%BD_%D1%88%D0%B0%D0%BC%D0%BF%D0%B8%D0%BE%D0%BD%D0%B0%D1%82_%D0%BD%D0%B0_%D0%A4%D0%BE%D1%80%D0%BC%D1%83%D0%BB%D0%B0_1_(2012)	Formula2012	TBA
http://bg.dbpedia.org/resource/2012_%D0%93%D0%BE%D0%BB%D1%8F%D0%BC%D0%B0_%D0%BD%D0%B0%D0%B3%D1%80%D0%B0%D0%B4%D0%B0_%D0%BD%D0%B0_%D0%90%D0%B1%D1%83_%D0%94%D0%B0%D0%B1%D0%B8	AbuDhabi2012	TBA
http://bg.dbpedia.org/resource/2012_%D0%93%D0%BE%D0%BB%D1%8F%D0%BC%D0%B0_%D0%BD%D0%B0%D0%B3%D1%80%D0%B0%D0%B4%D0%B0_%D0%BD%D0%B0_%D0%91%D0%B5%D0%BB%D0%B3%D0%B8%D1%8F	Belgian2012	TBA
http://bg.dbpedia.org/resource/2012_%D0%93%D0%BE%D0%BB%D1%8F%D0%BC%D0%B0_%D0%BD%D0%B0%D0%B3%D1%80%D0%B0%D0%B4%D0%B0_%D0%BD%D0%B0_%D0%91%D1%80%D0%B0%D0%B7%D0%B8%D0%BB%D0%B8%D1%8F	Brazil2012	TBA
http://bg.dbpedia.org/resource/2012_%D0%93%D0%BE%D0%BB%D1%8F%D0%BC%D0%B0_%D0%BD%D0%B0%D0%B3%D1%80%D0%B0%D0%B4%D0%B0_%D0%BD%D0%B0_%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B1%D1%80%D0%B8%D1%82%D0%B0%D0%BD%D0%B8%D1%8F	UK2012	TBA
http://bg.dbpedia.org/resource/2012_%D0%93%D0%BE%D0%BB%D1%8F%D0%BC%D0%B0_%D0%BD%D0%B0%D0%B3%D1%80%D0%B0%D0%B4%D0%B0_%D0%BD%D0%B0_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D0%B8%D1%8F	Germany2012	TBA
http://bg.dbpedia.org/resource/2012_%D0%93%D0%BE%D0%BB%D1%8F%D0%BC%D0%B0_%D0%BD%D0%B0%D0%B3%D1%80%D0%B0%D0%B4%D0%B0_%D0%BD%D0%B0_%D0%95%D0%B2%D1%80%D0%BE%D0%BF%D0%B0	Formula2012	TBA
http://bg.dbpedia.org/resource/2012_%D0%93%D0%BE%D0%BB%D1%8F%D0%BC%D0%B0_%D0%BD%D0%B0%D0%B3%D1%80%D0%B0%D0%B4%D0%B0_%D0%BD%D0%B0_%D0%98%D0%BD%D0%B4%D0%B8%D1%8F	Indian2012	TBA
http://bg.dbpedia.org/resource/2012_%D0%93%D0%BE%D0%BB%D1%8F%D0%BC%D0%B0_%D0%BD%D0%B0%D0%B3%D1%80%D0%B0%D0%B4%D0%B0_%D0%BD%D0%B0_%D0%9A%D0%B0%D0%BD%D0%B0%D0%B4%D0%B0	Canada2012	TBA
http://bg.dbpedia.org/resource/2012_%D0%93%D0%BE%D0%BB%D1%8F%D0%BC%D0%B0_%D0%BD%D0%B0%D0%B3%D1%80%D0%B0%D0%B4%D0%B0_%D0%BD%D0%B0_%D0%A1%D0%B8%D0%BD%D0%B3%D0%B0%D0%BF%D1%83%D1%80	Singapore2012	TBA
http://bg.dbpedia.org/resource/2012_%D0%93%D0%BE%D0%BB%D1%8F%D0%BC%D0%B0_%D0%BD%D0%B0%D0%B3%D1%80%D0%B0%D0%B4%D0%B0_%D0%BD%D0%B0_%D0%A3%D0%BD%D0%B3%D0%B0%D1%80%D0%B8%D1%8F	Hungarian2012	TBA
http://bg.dbpedia.org/resource/2012_%D0%93%D0%BE%D0%BB%D1%8F%D0%BC%D0%B0_%D0%BD%D0%B0%D0%B3%D1%80%D0%B0%D0%B4%D0%B0_%D0%BD%D0%B0_%D0%AE%D0%B6%D0%BD%D0%B0_%D0%9A%D0%BE%D1%80%D0%B5%D1%8F	Korean2012	TBA
http://bg.dbpedia.org/resource/2012_%D0%93%D0%BE%D0%BB%D1%8F%D0%BC%D0%B0_%D0%BD%D0%B0%D0%B3%D1%80%D0%B0%D0%B4%D0%B0_%D0%BD%D0%B0_%D0%AF%D0%BF%D0%BE%D0%BD%D0%B8%D1%8F	Japanese2012	TBA
http://bg.dbpedia.org/resource/2012_Голяма_награда_на_Абу_Даби	AbuDhabi2012	TBA
http://bg.dbpedia.org/resource/2012_Голяма_награда_на_Белгия	Belgian2012	TBA
http://bg.dbpedia.org/resource/2012_Голяма_награда_на_Бразилия	Brazil2012	TBA
http://bg.dbpedia.org/resource/2012_Голяма_награда_на_Великобритания	UK2012	TBA
http://bg.dbpedia.org/resource/2012_Голяма_награда_на_Германия	Germany2012	TBA
http://bg.dbpedia.org/resource/2012_Голяма_награда_на_Европа	Europe2012	TBA
http://bg.dbpedia.org/resource/2012_Голяма_награда_на_Индия	Indian2012	TBA
http://bg.dbpedia.org/resource/2012_Голяма_награда_на_Италия	unknown	TBA
http://bg.dbpedia.org/resource/2012_Голяма_награда_на_Канада	Canada2012	TBA
http://bg.dbpedia.org/resource/2012_Голяма_награда_на_Сингапур	Singapore2012	TBA
http://bg.dbpedia.org/resource/2012_Голяма_награда_на_Унгария	Hungarian2012	TBA
http://bg.dbpedia.org/resource/2012_Голяма_награда_на_Южна_Корея	Korean2012	TBA
http://bg.dbpedia.org/resource/2012_Голяма_награда_на_Япония	Japanese2012	TBA
http://bg.dbpedia.org/resource/Световен_шампионат_на_Формула_1_(2012)	Formula2012	TBA
