Entity	Annotation	Comment
http://af.dbpedia.org/resource/John_Adams	vice_president	TBA
http://am.dbpedia.org/resource/%E1%8C%86%E1%8A%95_%E1%8A%A0%E1%8B%B3%E1%88%9D%E1%88%B5	vice_president	TBA
http://am.dbpedia.org/resource/ጆን_አዳምስ	vice_president	TBA
http://an.dbpedia.org/resource/John_Adams	vice_president	TBA
http://ar.dbpedia.org/resource/%D8%AC%D9%88%D9%86_%D8%A2%D8%AF%D8%A7%D9%85%D8%B2	vice_president	TBA
http://ar.dbpedia.org/resource/جون_آدامز	vice_president	TBA
http://ar.dbpedia.org/resource/جون_آدامز_(مؤلف_موسيقي)	unknown	TBA
http://arz.dbpedia.org/resource/%D8%AC%D9%88%D9%86_%D8%A7%D8%AF%D8%A7%D9%85%D8%B2	vice_president	TBA
http://arz.dbpedia.org/resource/جون_ادامز	vice_president	TBA
http://az.dbpedia.org/resource/Con_Adams	vice_president	TBA
http://be-x-old.dbpedia.org/resource/%D0%94%D0%B6%D0%BE%D0%BD_%D0%90%D0%B4%D0%B0%D0%BC%D0%B7	vice_president	TBA
http://be-x-old.dbpedia.org/resource/Джон_Адамз	vice_president	TBA
http://be.dbpedia.org/resource/%D0%94%D0%B6%D0%BE%D0%BD_%D0%90%D0%B4%D0%B0%D0%BC%D1%81	vice_president	TBA
http://be.dbpedia.org/resource/Джон_Адамс	vice_president	TBA
http://bg.dbpedia.org/resource/%D0%94%D0%B6%D0%BE%D0%BD_%D0%90%D0%B4%D0%B0%D0%BC%D1%81	vice_president	TBA
http://bg.dbpedia.org/resource/%D0%94%D0%B6%D0%BE%D0%BD_%D0%90%D0%B4%D0%B0%D0%BC%D1%81_(%D0%BA%D0%BE%D0%BC%D0%BF%D0%BE%D0%B7%D0%B8%D1%82%D0%BE%D1%80)	musician_Collidge	TBA
http://bg.dbpedia.org/resource/Джон_Адамс	vice_president	TBA
http://bg.dbpedia.org/resource/Джон_Адамс_(композитор)	musician_Collidge	TBA
http://bn.dbpedia.org/resource/%E0%A6%9C%E0%A6%A8_%E0%A6%85%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A1%E0%A6%BE%E0%A6%AE%E0%A6%B8	vice_president	TBA
http://bn.dbpedia.org/resource/জন_অ্যাডামস	vice_president	TBA
http://br.dbpedia.org/resource/John_Adams_(politikour)	vice_president	TBA
http://bs.dbpedia.org/resource/John_Adams	vice_president	TBA
http://ca.dbpedia.org/resource/John_Adams	vice_president	TBA
http://ca.dbpedia.org/resource/John_Adams_(compositor)	musician_Collidge	TBA
http://ceb.dbpedia.org/resource/John_Adams	vice_president	TBA
http://ckb.dbpedia.org/resource/%D8%AC%DB%86%D9%86_%D8%A6%D8%A7%D8%AF%D8%A7%D9%85%D8%B2	unknown	TBA
http://ckb.dbpedia.org/resource/جۆن_ئادامز	unknown	TBA
http://commons.dbpedia.org/resource/John_Adams	unknown	TBA
http://commons.dbpedia.org/resource/John_Coolidge_Adams	unknown	TBA
http://cs.dbpedia.org/resource/John_Adams	unknown	TBA
http://cs.dbpedia.org/resource/John_Adams_(skladatel)	musician_Collidge	TBA
http://cy.dbpedia.org/resource/John_Adams	vice_president	TBA
http://d-nb.info/gnd/118500597	vice_president	TBA
http://d-nb.info/gnd/119399237	unknown	TBA
http://d-nb.info/gnd/121039811	unknown	TBA
http://d-nb.info/gnd/121039889	unknown	TBA
http://d-nb.info/gnd/121039897	unknown	TBA
http://d-nb.info/gnd/123995310	unknown	TBA
http://d-nb.info/gnd/123995450	unknown	TBA
http://d-nb.info/gnd/13537409X	unknown	TBA
http://d-nb.info/gnd/135395496	unknown	TBA
http://d-nb.info/gnd/138723214	unknown	TBA
http://da.dbpedia.org/resource/John_Adams	unknown	TBA
http://da.dbpedia.org/resource/John_Adams_(komponist)	musician_Collidge	TBA
http://data.bibsys.no/data/notrbib/authorityentry/x01039256	unknown	TBA
http://data.bibsys.no/data/notrbib/authorityentry/x03039749	unknown	TBA
http://data.bibsys.no/data/notrbib/authorityentry/x03107289	unknown	TBA
http://data.bibsys.no/data/notrbib/authorityentry/x07065110	unknown	TBA
http://data.bibsys.no/data/notrbib/authorityentry/x10016233	unknown	TBA
http://data.bibsys.no/data/notrbib/authorityentry/x10049949	unknown	TBA
http://data.bibsys.no/data/notrbib/authorityentry/x90148933	unknown	TBA
http://data.bibsys.no/data/notrbib/authorityentry/x90845244	unknown	TBA
http://data.bibsys.no/data/notrbib/authorityentry/x90880171	unknown	TBA
http://data.bibsys.no/data/notrbib/authorityentry/x90939206	unknown	TBA
http://data.bibsys.no/data/notrbib/authorityentry/x97024381	unknown	TBA
http://datos.bne.es/resource/XX5074719	musician_Collidge	TBA
http://dbpedia.org/resource/2nd_President_of_the_United_States	vice_president	TBA
http://dbpedia.org/resource/Adams%2C_John	vice_president	TBA
http://dbpedia.org/resource/J._Adams	disambiguation	disambiguation
http://dbpedia.org/resource/John_Adam%27s_Administration	Presidency_John_Adams_1797_1801	TBA
http://dbpedia.org/resource/John_Adams%2C_Jr.	vice_president	TBA
http://dbpedia.org/resource/John_Adams%2C_Jr	vice_president	TBA
http://dbpedia.org/resource/John_Adams/Inaugural_Speech	unknown	TBA
http://dbpedia.org/resource/John_Adams/Inaugural_Speeech	unknown	TBA
http://dbpedia.org/resource/John_Adams	vice_president	TBA
http://dbpedia.org/resource/John_Adams_%28Army%29	Army_1825-1864	TBA
http://dbpedia.org/resource/John_Adams_%28Confederate_Army_officer%29	Army_1825-1864	TBA
http://dbpedia.org/resource/John_Adams_%28general%29	Army_1825-1864	TBA
http://dbpedia.org/resource/John_Adams_(composer)	musician_Collidge	TBA
http://dbpedia.org/resource/John_Adams_Administration	Presidency_John_Adams_1797_1801	TBA
http://dbpedia.org/resource/John_Adams_Inaugural_Speech	Inauguration_of_John_Adams	TBA
http://dbpedia.org/resource/John_adams	vice_president	TBA
http://dbpedia.org/resource/Jon_Adams	disambiguation	disambiguation
http://dbpedia.org/resource/Novanglus	vice_president	TBA
http://dbpedia.org/resource/Presidency_of_John_Adams	Presidency_John_Adams_1797_1801	TBA
http://dbpedia.org/resource/Second_President_of_the_United_States	vice_president	TBA
http://de.dbpedia.org/resource/John_Adams	vice_president	TBA
http://de.dbpedia.org/resource/John_Adams_(Komponist)	musician_Collidge	TBA
http://el.dbpedia.org/resource/%CE%A4%CE%B6%CE%BF%CE%BD_%CE%86%CE%BD%CF%84%CE%B1%CE%BC%CF%82	vice_president	TBA
http://el.dbpedia.org/resource/Τζον_Άνταμς	vice_president	TBA
http://eo.dbpedia.org/resource/John_Adams	vice_president	TBA
http://es.dbpedia.org/resource/John_Adams	vice_president	TBA
http://es.dbpedia.org/resource/John_Coolidge_Adams	musician_Collidge	TBA
http://et.dbpedia.org/resource/John_Adams	vice_president	TBA
http://et.dbpedia.org/resource/John_Coolidge_Adams	musician_Collidge	TBA
http://eu.dbpedia.org/resource/John_Adams	vice_president	TBA
http://fa.dbpedia.org/resource/%D8%AC%D8%A7%D9%86_%D8%A2%D8%AF%D8%A7%D9%85%D8%B2	vice_president	TBA
http://fa.dbpedia.org/resource/جان_آدامز	vice_president	TBA
http://fa.dbpedia.org/resource/جان_آدامز_(تنظیم‌کننده)	unknown	TBA
http://fi.dbpedia.org/resource/John_Adams	vice_president	TBA
http://fi.dbpedia.org/resource/John_Adams_(s%C3%A4velt%C3%A4j%C3%A4)	musician_Collidge	TBA
http://fi.dbpedia.org/resource/John_Adams_(säveltäjä)	musician_Collidge	TBA
http://fr.dbpedia.org/resource/John_Adams_(homme_politique)	vice_president	TBA
http://fr.dbpedia.org/resource/John_Coolidge_Adams	musician_Collidge	TBA
http://fy.dbpedia.org/resource/John_Adams	vice_president	TBA
http://ga.dbpedia.org/resource/John_Adams	vice_president	TBA
http://gd.dbpedia.org/resource/John_Adams	vice_president	TBA
http://gl.dbpedia.org/resource/John_Adams	vice_president	TBA
http://he.dbpedia.org/resource/%D7%92'%D7%95%D7%9F_%D7%90%D7%93%D7%9E%D7%A1	musician_Collidge	TBA
http://he.dbpedia.org/resource/%D7%92'%D7%95%D7%9F_%D7%90%D7%93%D7%9E%D7%A1_(%D7%9E%D7%9C%D7%97%D7%99%D7%9F)	musician_Collidge	TBA
http://he.dbpedia.org/resource/ג'ון_אדמס	vice_president	TBA
http://he.dbpedia.org/resource/ג'ון_אדמס_(מלחין)	musician_Collidge	TBA
http://hi.dbpedia.org/resource/%E0%A4%9C%E0%A5%89%E0%A4%A8_%E0%A4%90%E0%A4%A1%E0%A4%AE%E0%A5%8D%E0%A4%B8	vice_president	TBA
http://hi.dbpedia.org/resource/जॉन_ऐडम्स	vice_president	TBA
http://hr.dbpedia.org/resource/John_Adams	vice_president	TBA
http://hu.dbpedia.org/resource/John_Adams	vice_president	TBA
http://hu.dbpedia.org/resource/John_Adams_(amerikai_elnök)	vice_president	TBA
http://hy.dbpedia.org/resource/%D5%8B%D5%B8%D5%B6_%D4%B1%D5%A4%D5%A1%D5%B4%D5%BD	vice_president	TBA
http://hy.dbpedia.org/resource/Ջոն_Ադամս	vice_president	TBA
http://id.dbpedia.org/resource/John_Adams	vice_president	TBA
http://io.dbpedia.org/resource/John_Adams	vice_president	TBA
http://is.dbpedia.org/resource/John_Adams	vice_president	TBA
http://it.dbpedia.org/resource/John_Adams	vice_president	TBA
http://it.dbpedia.org/resource/John_Adams_(compositore)	musician_Collidge	TBA
http://ja.dbpedia.org/resource/%E3%82%B8%E3%83%A7%E3%83%B3%E3%83%BB%E3%82%A2%E3%83%80%E3%83%A0%E3%82%BA	vice_president	TBA
http://ja.dbpedia.org/resource/%E3%82%B8%E3%83%A7%E3%83%B3%E3%83%BB%E3%82%AF%E3%83%BC%E3%83%AA%E3%83%83%E3%82%B8%E3%83%BB%E3%82%A2%E3%83%80%E3%83%A0%E3%82%BA	musician_Collidge	TBA
http://ja.dbpedia.org/resource/ジョン・アダムズ	vice_president	TBA
http://ja.dbpedia.org/resource/ジョン・クーリッジ・アダムズ	musician_Collidge	TBA
http://jv.dbpedia.org/resource/John_Adams	vice_president	TBA
http://ka.dbpedia.org/resource/%E1%83%AF%E1%83%9D%E1%83%9C_%E1%83%90%E1%83%93%E1%83%90%E1%83%9B%E1%83%A1%E1%83%98	vice_president	TBA
http://ka.dbpedia.org/resource/ჯონ_ადამსი	vice_president	TBA
http://kk.dbpedia.org/resource/%D0%94%D0%B6%D0%BE%D0%BD_%D0%90%D0%B4%D0%B0%D0%BC%D1%81	vice_president	TBA
http://kk.dbpedia.org/resource/Джон_Адамс	vice_president	TBA
