Entity	Annotation	Comment
http://af.dbpedia.org/resource/Funksie	mathematical_function	TBA
http://als.dbpedia.org/resource/Funktion_(Mathematik)	mathematical_function	TBA
http://am.dbpedia.org/resource/%E1%8A%A0%E1%88%B5%E1%88%A8%E1%8A%AB%E1%89%A2	mathematical_function	TBA
http://am.dbpedia.org/resource/አስረካቢ	mathematical_function	TBA
http://an.dbpedia.org/resource/Funci%C3%B3n_matematica	mathematical_function	TBA
http://an.dbpedia.org/resource/Función_matematica	mathematical_function	TBA
http://ar.dbpedia.org/resource/%D8%AA%D8%A7%D8%A8%D8%B9_(%D8%AA%D9%88%D8%B6%D9%8A%D8%AD)	unknown	TBA
http://ar.dbpedia.org/resource/%D8%AF%D8%A7%D9%84%D8%A9_%D8%B1%D9%8A%D8%A7%D8%B6%D9%8A%D8%A9	mathematical_function	TBA
http://ar.dbpedia.org/resource/%D8%AF%D8%A7%D9%84%D8%A9_(%D8%B1%D9%8A%D8%A7%D8%B6%D9%8A%D8%A7%D8%AA)	unknown	TBA
http://ar.dbpedia.org/resource/%D9%82%D9%8A%D9%85%D8%A9_(%D8%B1%D9%8A%D8%A7%D8%B6%D9%8A%D8%A7%D8%AA)	value	TBA
http://ar.dbpedia.org/resource/%D9%88%D8%B8%D9%8A%D9%81%D8%A9_(%D8%AA%D9%88%D8%B6%D9%8A%D8%AD)	function_disambiguation	disambiguation
http://ar.dbpedia.org/resource/تابع_(توضيح)	unknown	TBA
http://ar.dbpedia.org/resource/دالة_(رياضيات)	unknown	TBA
http://ar.dbpedia.org/resource/دالة_ذات_قيم_حقيقية	real_function	TBA
http://ar.dbpedia.org/resource/دالة_رياضية	mathematical_function	TBA
http://ar.dbpedia.org/resource/قيمة_(رياضيات)	value	TBA
http://ar.dbpedia.org/resource/وظيفة_(توضيح)	function_disambiguation	disambiguation
http://az.dbpedia.org/resource/Funksiya_(riyaziyyat)	mathematical_function	TBA
http://ba.dbpedia.org/resource/%D0%A4%D1%83%D0%BD%D0%BA%D1%86%D0%B8%D1%8F_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)	mathematical_function	TBA
http://ba.dbpedia.org/resource/Функция_(математика)	mathematical_function	TBA
http://be-x-old.dbpedia.org/resource/%D0%A4%D1%83%D0%BD%D0%BA%D1%86%D1%8B%D1%8F_(%D0%BC%D0%B0%D1%82%D1%8D%D0%BC%D0%B0%D1%82%D1%8B%D0%BA%D0%B0)	mathematical_function	TBA
http://be-x-old.dbpedia.org/resource/Функцыя_(матэматыка)	mathematical_function	TBA
http://be.dbpedia.org/resource/%D0%A4%D1%83%D0%BD%D0%BA%D1%86%D1%8B%D1%8F,_%D0%BC%D0%B0%D1%82%D1%8D%D0%BC%D0%B0%D1%82%D1%8B%D0%BA%D0%B0	unknown	TBA
http://be.dbpedia.org/resource/%D0%A4%D1%83%D0%BD%D0%BA%D1%86%D1%8B%D1%8F	mathematical_function	TBA
http://be.dbpedia.org/resource/Функцыя,_матэматыка	unknown	TBA
http://be.dbpedia.org/resource/Функцыя	mathematical_function	TBA
http://bg.dbpedia.org/resource/%D0%A4%D1%83%D0%BD%D0%BA%D1%86%D0%B8%D1%8F	mathematical_function	TBA
http://bg.dbpedia.org/resource/%D0%A4%D1%83%D0%BD%D0%BA%D1%86%D0%B8%D1%8F_(%D0%BF%D0%BE%D1%8F%D1%81%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5)	unknown	TBA
http://bg.dbpedia.org/resource/Функция	mathematical_function	TBA
http://bg.dbpedia.org/resource/Функция_(пояснение)	unknown	TBA
http://bn.dbpedia.org/resource/%E0%A6%AB%E0%A6%BE%E0%A6%82%E0%A6%B6%E0%A6%A8_(%E0%A6%97%E0%A6%A3%E0%A6%BF%E0%A6%A4)	mathematical_function	TBA
http://bn.dbpedia.org/resource/ফাংশন_(গণিত)	mathematical_function	TBA
http://bs.dbpedia.org/resource/Funkcija_(%C4%8Dvor)	unknown	TBA
http://bs.dbpedia.org/resource/Funkcija_(matematika)	mathematical_function	TBA
http://bs.dbpedia.org/resource/Funkcija_(čvor)	unknown	TBA
http://ca.dbpedia.org/resource/Funci%C3%B3	mathematical_function	TBA
http://ca.dbpedia.org/resource/Funci%C3%B3_(desambiguaci%C3%B3)	function_disambiguation	disambiguation
http://ca.dbpedia.org/resource/Funci%C3%B3_matem%C3%A0tica	mathematical_function	TBA
http://ca.dbpedia.org/resource/Funci%C3%B3_real	real_function	TBA
http://ca.dbpedia.org/resource/Funci%C3%B3_real_de_variable_real	real_function	TBA
http://ca.dbpedia.org/resource/Funció	mathematical_function	TBA
http://ca.dbpedia.org/resource/Funció_(desambiguació)	function_disambiguation	disambiguation
http://ca.dbpedia.org/resource/Funció_matemàtica	mathematical_function	TBA
http://ca.dbpedia.org/resource/Funció_real	real_function	TBA
http://ca.dbpedia.org/resource/Funció_real_de_variable_real	real_function	TBA
http://cs.dbpedia.org/resource/Funkce	unknown	TBA
http://cs.dbpedia.org/resource/Funkce_(matematika)	mathematical_function	TBA
http://da.dbpedia.org/resource/Funktion	unknown	TBA
http://da.dbpedia.org/resource/Funktion_(matematik)	mathematical_function	TBA
http://dbpedia.org/resource/Ambiguous_function	mathematical_function	TBA
http://dbpedia.org/resource/Domain_and_range	mathematical_function	TBA
http://dbpedia.org/resource/F%28x%29	function_disambiguation	disambiguation
http://dbpedia.org/resource/Function%28mathematics%29	mathematical_function	TBA
http://dbpedia.org/resource/Function	function_disambiguation	disambiguation
http://dbpedia.org/resource/Function_%28Mathematics%29	mathematical_function	TBA
http://dbpedia.org/resource/Function_%28math%29	mathematical_function	TBA
http://dbpedia.org/resource/Function_%28mathematics%29	mathematical_function	TBA
http://dbpedia.org/resource/Function_%28set_theory%29	mathematical_function	TBA
http://dbpedia.org/resource/Function_(mathematics)	mathematical_function	TBA
http://dbpedia.org/resource/Function_notation	mathematical_function	TBA
http://dbpedia.org/resource/Function_specification_%28mathematics%29	mathematical_function	TBA
http://dbpedia.org/resource/Function_value	value_disambiguition	disambiguation
http://dbpedia.org/resource/Functional_relationship	mathematical_function	TBA
http://dbpedia.org/resource/Functions_%28mathematics%29	mathematical_function	TBA
http://dbpedia.org/resource/G%28x%29	mathematical_function	TBA
http://dbpedia.org/resource/H%28x%29	mathematical_function	TBA
http://dbpedia.org/resource/How_to_specify_a_function	unknown	TBA
http://dbpedia.org/resource/Mathematical_Function	mathematical_function	TBA
http://dbpedia.org/resource/Mathematical_function	mathematical_function	TBA
http://dbpedia.org/resource/Mathematical_functions	mathematical_function	TBA
