Entity	Annotation	Comment
http://ar.dbpedia.org/resource/روبير_الأول_ملك_فرنسا	unknown	TBA
http://bg.dbpedia.org/resource/%D0%A0%D0%BE%D0%B1%D0%B5%D1%80_I	Robert	TBA
http://bg.dbpedia.org/resource/Робер_I	Robert	TBA
http://br.dbpedia.org/resource/Roperzh_Ia%C3%B1_(roue_ar_Franked)	Robert	TBA
http://br.dbpedia.org/resource/Roperzh_Iañ_(roue_ar_Franked)	Robert	TBA
http://bs.dbpedia.org/resource/Robert_I,_kralj_Zapadne_Frana%C4%8Dke	Robert	TBA
http://bs.dbpedia.org/resource/Robert_I,_kralj_Zapadne_Franačke	Robert	TBA
http://ca.dbpedia.org/resource/Robert_I_de_Fran%C3%A7a	Robert	TBA
http://ca.dbpedia.org/resource/Robert_I_de_França	Robert	TBA
http://cs.dbpedia.org/resource/Robert_I._Francouzsk%C3%BD	Robert	TBA
http://cs.dbpedia.org/resource/Robert_I._Francouzský	Robert	TBA
http://d-nb.info/gnd/11878904X	Robert	TBA
http://dbpedia.org/resource/French_king_Robert_I	Robert	TBA
http://dbpedia.org/resource/Robert_I_%28of_France%29	Robert	TBA
http://dbpedia.org/resource/Robert_I_(of_France)	Robert	TBA
http://dbpedia.org/resource/Robert_I_of_France	Robert	TBA
http://de.dbpedia.org/resource/Robert_I._(Frankreich)	Robert	TBA
http://el.dbpedia.org/resource/%CE%A1%CE%BF%CE%B2%CE%AD%CF%81%CF%84%CE%BF%CF%82_%CE%91'_%CF%84%CE%B7%CF%82_%CE%93%CE%B1%CE%BB%CE%BB%CE%AF%CE%B1%CF%82	Robert	TBA
http://el.dbpedia.org/resource/Ροβέρτος_Α'_της_Γαλλίας	Robert	TBA
http://el.dbpedia.org/resource/Ροβέρτος_Α΄_της_Γαλλίας	Robert	TBA
http://eo.dbpedia.org/resource/Roberto_la_1-a_(Francio)	Robert	TBA
http://es.dbpedia.org/resource/Roberto_I_de_Francia	Robert	TBA
http://et.dbpedia.org/resource/Robert_I	Robert	TBA
http://fi.dbpedia.org/resource/Robert_I	Robert	TBA
http://fr.dbpedia.org/resource/Robert_Ier_de_France	Robert	TBA
http://gl.dbpedia.org/resource/Roberto_I_de_Francia	Robert	TBA
http://he.dbpedia.org/resource/%D7%A8%D7%95%D7%91%D7%A8_%D7%94%D7%A8%D7%90%D7%A9%D7%95%D7%9F,_%D7%9E%D7%9C%D7%9A_%D7%A6%D7%A8%D7%A4%D7%AA	Robert	TBA
http://he.dbpedia.org/resource/רובר_הראשון,_מלך_צרפת	Robert	TBA
http://hr.dbpedia.org/resource/Robert_I.,_kralj_Francuske	Robert	TBA
http://hu.dbpedia.org/resource/I._Róbert_francia_király	Robert	TBA
http://hu.dbpedia.org/resource/I._Róbert_nyugati_frank_király	Robert	TBA
http://id.dbpedia.org/resource/Robert_I_dari_Perancis	unknown	TBA
http://it.dbpedia.org/resource/Roberto_I_di_Francia	Robert	TBA
http://ja.dbpedia.org/resource/%E3%83%AD%E3%83%99%E3%83%BC%E3%83%AB1%E4%B8%96_(%E8%A5%BF%E3%83%95%E3%83%A9%E3%83%B3%E3%82%AF%E7%8E%8B)	Robert	TBA
http://ja.dbpedia.org/resource/ロベール1世_(西フランク王)	Robert	TBA
http://ko.dbpedia.org/resource/%EB%A1%9C%EB%B2%A0%EB%A5%B4_1%EC%84%B8_(%EC%84%9C%ED%94%84%EB%9E%91%ED%81%AC)	Robert	TBA
http://ko.dbpedia.org/resource/로베르_1세_(서프랑크)	Robert	TBA
http://la.dbpedia.org/resource/Robertus_I_(rex_Franciae)	Robert	TBA
http://lt.dbpedia.org/resource/Robertas_I	unknown	TBA
http://mk.dbpedia.org/resource/%D0%A0%D0%BE%D0%B1%D0%B5%D1%80%D1%82_I_(%D0%A4%D1%80%D0%B0%D0%BD%D1%86%D0%B8%D1%98%D0%B0)	Robert	TBA
http://mk.dbpedia.org/resource/Роберт_I_(Франција)	Robert	TBA
http://mpii.de/yago/resource/Robert_I_of_France	unknown	TBA
http://nl.dbpedia.org/resource/Robert_van_Bourgondi%C3%AB	unknown	TBA
http://nl.dbpedia.org/resource/Robert_van_Bourgondië	Robert	TBA
http://pl.dbpedia.org/resource/Robert_I_(w%C5%82adca_Frank%C3%B3w)	Robert	TBA
http://pl.dbpedia.org/resource/Robert_I_(władca_Franków)	Robert	TBA
http://pt.dbpedia.org/resource/Roberto_I_de_Fran%C3%A7a	Robert	TBA
http://pt.dbpedia.org/resource/Roberto_I_de_França	Robert	TBA
http://rdf.freebase.com/ns/guid.9202a8c04000641f80000000000e6096	unknown	TBA
http://rdf.freebase.com/ns/m.0xs4q	Robert	TBA
http://rdf.freebase.com/ns/m/0xs4q	unknown	TBA
http://ro.dbpedia.org/resource/Robert_I_al_Fran%C8%9Bei	Robert	TBA
http://ro.dbpedia.org/resource/Robert_I_al_Franței	Robert	TBA
http://ru.dbpedia.org/resource/%D0%A0%D0%BE%D0%B1%D0%B5%D1%80%D1%82_I_(%D0%BA%D0%BE%D1%80%D0%BE%D0%BB%D1%8C_%D0%A4%D1%80%D0%B0%D0%BD%D1%86%D0%B8%D0%B8)	Robert	TBA
http://ru.dbpedia.org/resource/Роберт_I_(король_Франции)	Robert	TBA
http://sh.dbpedia.org/resource/Robert_I.,_kralj_Francuske	Robert	TBA
http://simple.dbpedia.org/resource/Robert_I_of_France	Robert	TBA
http://sk.dbpedia.org/resource/R%C3%B3bert_I._(Franc%C3%BAzsko)	Robert	TBA
http://sk.dbpedia.org/resource/Róbert_I._(Francúzsko)	Robert	TBA
http://sr.dbpedia.org/resource/%D0%A0%D0%BE%D0%B1%D0%B5%D1%80_I_%D0%A4%D1%80%D0%B0%D0%BD%D1%86%D1%83%D1%81%D0%BA%D0%B8	Robert	TBA
http://sr.dbpedia.org/resource/Робер_I_Француски	Robert	TBA
http://sv.dbpedia.org/resource/Robert_I_av_Frankrike	Robert	TBA
http://th.dbpedia.org/resource/พระเจ้ารอแบร์ที่_1_แห่งฝรั่งเศส	unknown	TBA
http://tr.dbpedia.org/resource/I._Robert_(Fransa)	unknown	TBA
http://uk.dbpedia.org/resource/%D0%A0%D0%BE%D0%B1%D0%B5%D1%80%D1%82_I_(%D0%BA%D0%BE%D1%80%D0%BE%D0%BB%D1%8C_%D0%A4%D1%80%D0%B0%D0%BD%D1%86%D1%96%D1%97)	Robert	TBA
http://uk.dbpedia.org/resource/Роберт_I_(король_Франції)	Robert	TBA
http://vi.dbpedia.org/resource/Robert_I_c%E1%BB%A7a_Ph%C3%A1p	Robert	TBA
http://vi.dbpedia.org/resource/Robert_I_của_Pháp	Robert	TBA
