Entity	Annotation	Comment
http://af.dbpedia.org/resource/Brandenburg	Brandenburg	TBA
http://als.dbpedia.org/resource/Land_Brandenburg	Brandenburg	TBA
http://an.dbpedia.org/resource/Brandemburgo	Brandenburg	TBA
http://ar.dbpedia.org/resource/براندنبورغ	Brandenburg	TBA
http://az.dbpedia.org/resource/Brandenburq	Brandenburg	TBA
http://ba.dbpedia.org/resource/Бранденбург_(штат)	Brandenburg	TBA
http://be-x-old.dbpedia.org/resource/Брандэнбург	Brandenburg	TBA
http://be.dbpedia.org/resource/Брандэнбург	Brandenburg	TBA
http://bg.dbpedia.org/resource/Бранденбург	Brandenburg	TBA
http://br.dbpedia.org/resource/Brandenburg	Brandenburg	TBA
http://bs.dbpedia.org/resource/Brandenburg	Brandenburg	TBA
http://ca.dbpedia.org/resource/Brandenburg	Brandenburg	TBA
http://cs.dbpedia.org/resource/Braniborsko	Brandenburg	TBA
http://cv.dbpedia.org/resource/Бранденбург	Brandenburg	TBA
http://cy.dbpedia.org/resource/Brandenburg	Brandenburg	TBA
http://da.dbpedia.org/resource/Brandenburg	Brandenburg	TBA
http://dbpedia.org/resource/Brandenburg	Brandenburg	TBA
http://de.dbpedia.org/resource/Brandenburg	Brandenburg	TBA
http://diq.dbpedia.org/resource/Brandenburg	Brandenburg	TBA
http://el.dbpedia.org/resource/Βραδεμβούργο	Brandenburg	TBA
http://eo.dbpedia.org/resource/Brandenburgio	Brandenburg	TBA
http://es.dbpedia.org/resource/Brandeburgo	Brandenburg	TBA
http://et.dbpedia.org/resource/Brandenburg	Brandenburg	TBA
http://eu.dbpedia.org/resource/Brandenburgo	Brandenburg	TBA
http://fa.dbpedia.org/resource/براندنبورگ	Brandenburg	TBA
http://fi.dbpedia.org/resource/Brandenburg	Brandenburg	TBA
http://fr.dbpedia.org/resource/Brandebourg	Brandenburg	TBA
http://fy.dbpedia.org/resource/Brandenboarch	Brandenburg	TBA
http://ga.dbpedia.org/resource/Brandenburg	Brandenburg	TBA
http://gd.dbpedia.org/resource/Brandenburg	Brandenburg	TBA
http://gl.dbpedia.org/resource/Brandeburgo_-_Brandenburg	Brandenburg	TBA
http://he.dbpedia.org/resource/ברנדנבורג	Brandenburg	TBA
http://hr.dbpedia.org/resource/Brandenburg	Brandenburg	TBA
http://hu.dbpedia.org/resource/Brandenburg	Brandenburg	TBA
http://id.dbpedia.org/resource/Brandenburg	Brandenburg	TBA
http://io.dbpedia.org/resource/Brandenburg	Brandenburg	TBA
