Entity	Annotation	Comment
http://ab.dbpedia.org/resource/Берлин	Berlin	TBA
http://dbpedia.org/resource/Berlin	Berlin	TBA
http://ace.dbpedia.org/resource/Berlin	Berlin	TBA
http://af.dbpedia.org/resource/Berlyn	Berlin	TBA
http://als.dbpedia.org/resource/Berlin	Berlin	TBA
http://am.dbpedia.org/resource/በርሊን	Berlin	TBA
http://an.dbpedia.org/resource/Berlín	Berlin	TBA
http://ar.dbpedia.org/resource/برلين	Berlin	TBA
http://arz.dbpedia.org/resource/بيرلين	Berlin	TBA
http://ast.dbpedia.org/resource/Berlín	Berlin	TBA
http://az.dbpedia.org/resource/Berlin	Berlin	TBA
http://ba.dbpedia.org/resource/Берлин	Berlin	TBA
http://bat-smg.dbpedia.org/resource/Berlīns	Berlin	TBA
http://be-x-old.dbpedia.org/resource/Бэрлін	Berlin	TBA
http://be.dbpedia.org/resource/Горад_Берлін	Berlin	TBA
http://bg.dbpedia.org/resource/Берлин	Berlin	TBA
http://bn.dbpedia.org/resource/বার্লিন	Berlin	TBA
http://br.dbpedia.org/resource/Berlin	Berlin	TBA
http://bs.dbpedia.org/resource/Berlin	Berlin	TBA
http://ca.dbpedia.org/resource/Berlín	Berlin	TBA
http://ckb.dbpedia.org/resource/بەرلین	Berlin	TBA
http://cs.dbpedia.org/resource/Berlín	Berlin	TBA
http://cv.dbpedia.org/resource/Берлин	Berlin	TBA
http://cy.dbpedia.org/resource/Berlin	Berlin	TBA
http://da.dbpedia.org/resource/Berlin	Berlin	TBA
http://de.dbpedia.org/resource/Berlin	Berlin	TBA
http://diq.dbpedia.org/resource/Berlin	Berlin	TBA
http://el.dbpedia.org/resource/Βερολίνο	Berlin	TBA
http://eo.dbpedia.org/resource/Berlino	Berlin	TBA
http://es.dbpedia.org/resource/Berlín	Berlin	TBA
http://et.dbpedia.org/resource/Berliin	Berlin	TBA
http://eu.dbpedia.org/resource/Berlin	Berlin	TBA
http://fa.dbpedia.org/resource/برلین	Berlin	TBA
http://fi.dbpedia.org/resource/Berliini	Berlin	TBA
http://fr.dbpedia.org/resource/Berlin	Berlin	TBA
http://fy.dbpedia.org/resource/Berlyn	Berlin	TBA
http://ga.dbpedia.org/resource/Beirlín	Berlin	TBA
http://gd.dbpedia.org/resource/Berlin	Berlin	TBA
http://gl.dbpedia.org/resource/Berlín	Berlin	TBA
http://gl.dbpedia.org/resource/Berlín_-_Berlin	Berlin	TBA
http://he.dbpedia.org/resource/ברלין	Berlin	TBA
http://hi.dbpedia.org/resource/बर्लिन	Berlin	TBA
http://hif.dbpedia.org/resource/Berlin	Berlin	TBA
http://hr.dbpedia.org/resource/Berlin	Berlin	TBA
http://ht.dbpedia.org/resource/Bèlen	Berlin	TBA
http://hu.dbpedia.org/resource/Berlin	Berlin	TBA
http://hy.dbpedia.org/resource/Բեռլին	Berlin	TBA
http://ia.dbpedia.org/resource/Berlin	Berlin	TBA
http://id.dbpedia.org/resource/Berlin	Berlin	TBA
http://io.dbpedia.org/resource/Berlin	Berlin	TBA
http://is.dbpedia.org/resource/Berlín	Berlin	TBA
http://it.dbpedia.org/resource/Berlino	Berlin	TBA
http://ja.dbpedia.org/resource/ベルリン	Berlin	TBA
http://jv.dbpedia.org/resource/Berlin	Berlin	TBA
http://ka.dbpedia.org/resource/ბერლინი	Berlin	TBA
http://kk.dbpedia.org/resource/Берлин	Berlin	TBA
http://kn.dbpedia.org/resource/ಬರ್ಲಿನ್	Berlin	TBA
http://ko.dbpedia.org/resource/베를린	Berlin	TBA
http://ku.dbpedia.org/resource/Berlîn	Berlin	TBA
http://ky.dbpedia.org/resource/Берлин	Berlin	TBA
http://la.dbpedia.org/resource/Berolinum	Berlin	TBA
http://lb.dbpedia.org/resource/Berlin	Berlin	TBA
http://lmo.dbpedia.org/resource/Berlin	Berlin	TBA
http://lt.dbpedia.org/resource/Berlynas	Berlin	TBA
http://lv.dbpedia.org/resource/Berlīne	Berlin	TBA
http://mg.dbpedia.org/resource/Berlin	Berlin	TBA
http://mk.dbpedia.org/resource/Берлин	Berlin	TBA
http://ml.dbpedia.org/resource/ബെർലിൻ	Berlin	TBA
http://mr.dbpedia.org/resource/बर्लिन	Berlin	TBA
http://ms.dbpedia.org/resource/Berlin	Berlin	TBA
http://my.dbpedia.org/resource/ဘာလင်မြို့	Berlin	TBA
http://mzn.dbpedia.org/resource/برلین	Berlin	TBA
http://nap.dbpedia.org/resource/Berlino	Berlin	TBA
http://nds.dbpedia.org/resource/Berlin	Berlin	TBA
http://ne.dbpedia.org/resource/बर्लिन	Berlin	TBA
http://new.dbpedia.org/resource/बर्लिन	Berlin	TBA
http://nl.dbpedia.org/resource/Berlijn	Berlin	TBA
http://nn.dbpedia.org/resource/Berlin	Berlin	TBA
http://no.dbpedia.org/resource/Berlin	Berlin	TBA
http://oc.dbpedia.org/resource/Berlin	Berlin	TBA
http://pl.dbpedia.org/resource/Berlin	Berlin	TBA
http://pms.dbpedia.org/resource/Berlin	Berlin	TBA
http://pnb.dbpedia.org/resource/برلن	Berlin	TBA
http://pt.dbpedia.org/resource/Berlim	Berlin	TBA
