Entity	Annotation	Comment
http://ar.dbpedia.org/resource/فلاشينبفاند	unknown	TBA
http://da.dbpedia.org/resource/Flaskepant	Bottle_deposit	TBA
http://dbpedia.org/resource/Bottle_Deposit	unknown	TBA
http://dbpedia.org/resource/Bottle_deposit	unknown	TBA
http://dbpedia.org/resource/Can_deposit	unknown	TBA
http://dbpedia.org/resource/Can_redemption	unknown	TBA
http://dbpedia.org/resource/Container-deposit_legislation	Container_deposit_legislation	TBA
http://dbpedia.org/resource/Container_deposit	unknown	TBA
http://dbpedia.org/resource/Container_deposit_law	Container_deposit_legislation	TBA
http://dbpedia.org/resource/Container_deposit_legislation	Container_deposit_legislation	TBA
http://dbpedia.org/resource/Deposit_bottle	unknown	TBA
http://dbpedia.org/resource/Flaschenpfand	Flaschenpfand_German_deposit_system	TBA
http://dbpedia.org/resource/Pfand	unknown	TBA
http://dbpedia.org/resource/Reuse_of_bottles	reusable_bottle	TBA
http://dbpedia.org/resource/Reuse_of_water_bottles	unknown	TBA
http://dbpedia.org/resource/Reusing_water_bottles	reusable_bottle	TBA
http://dbpedia.org/resource/Water_bottle_reuse	reusable_bottle	TBA
http://de.dbpedia.org/resource/Einwegpfand	swiss_bottle_deposit_system	TBA
http://de.dbpedia.org/resource/Flaschenpfand	Flaschenpfand_German_deposit_system	TBA
http://eo.dbpedia.org/resource/Garantia%C4%B5o	Warranty	TBA
http://eo.dbpedia.org/resource/Garantiaĵo	Warranty	TBA
http://eo.dbpedia.org/resource/Ujreuza_garantiaĵo	unknown	TBA
http://es.dbpedia.org/resource/Legislaci%C3%B3n_de_dep%C3%B3sito_para_envases	Container_deposit_legislation	TBA
http://es.dbpedia.org/resource/Legislación_de_depósito_para_envases	Container_deposit_legislation	TBA
http://fi.dbpedia.org/resource/Palpa	Finnish_bottle_deposit_system	TBA
http://fr.dbpedia.org/resource/R%C3%A9utilisation_des_bouteilles_d'eau	reusable_bottle	TBA
http://fr.dbpedia.org/resource/Réutilisation_des_bouteilles_d'eau	reusable_bottle	TBA
http://is.dbpedia.org/resource/Skilagjald_(umbúðir)	unknown	TBA
http://it.dbpedia.org/resource/Vuoto_a_rendere	unknown	TBA
http://ja.dbpedia.org/resource/%E3%83%AA%E3%82%BF%E3%83%BC%E3%83%8A%E3%83%96%E3%83%AB%E7%93%B6	reusable_bottle	TBA
http://ja.dbpedia.org/resource/リターナブル瓶	reusable_bottle	TBA
http://mpii.de/yago/resource/Container_deposit_legislation	unknown	TBA
http://mpii.de/yago/resource/Reuse_of_water_bottles	unknown	TBA
http://nl.dbpedia.org/resource/Statiegeld	Bottle_deposit	TBA
http://no.dbpedia.org/resource/Flaskepant	Bottle_deposit	TBA
http://rdf.freebase.com/ns/guid.9202a8c04000641f8000000000273043	unknown	TBA
http://rdf.freebase.com/ns/guid.9202a8c04000641f80000000004d4898	unknown	TBA
http://rdf.freebase.com/ns/m.02gd23	unknown	TBA
http://rdf.freebase.com/ns/m.04vl4s	unknown	TBA
http://rdf.freebase.com/ns/m.0h1gck0	unknown	TBA
http://rdf.freebase.com/ns/m/02gd23	unknown	TBA
http://rdf.freebase.com/ns/m/04vl4s	unknown	TBA
http://sv.dbpedia.org/resource/Pant_(f%C3%B6rpackning)	Bottle_deposit	TBA
http://sv.dbpedia.org/resource/Pant_(förpackning)	Bottle_deposit	TBA
http://wikidata.dbpedia.org/resource/Q1309660	Container_deposit_legislation	TBA
http://wikidata.dbpedia.org/resource/Q3458214	reusable_bottle	TBA
http://wikidata.org/entity/Q1309660	Container_deposit_legislation	TBA
http://wikidata.org/entity/Q3458214	reusable_bottle	TBA
http://www.wikidata.org/entity/Q10862480	Bottle_deposit	TBA
http://www.wikidata.org/entity/Q1309660	Container_deposit_legislation	TBA
http://www.wikidata.org/entity/Q3458214	reusable_bottle	TBA
http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Bottle_deposit	unknown	TBA
http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Container_deposit_legislation	unknown	TBA
http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Reuse_of_water_bottles	unknown	TBA
http://yago-knowledge.org/resource/Container_deposit_legislation	unknown	TBA
http://yago-knowledge.org/resource/Reuse_of_water_bottles	unknown	TBA
